1289282444	0.02
1481493928	0.02
1188364339	0.02
1206876621	0.01
1006048625	0.01
1098394132	0.01
1194051134	0.02
1128468037	0.04
1109131631	0.02
1164312621	0.01
1428534606	0.01
1072256536	0.01
1008453148	0.02
1363213628	0.01
1018639135	0.02
1448144244	0.02
1459075538	0.02
1374798528	0.02
1306644929	0.02
1071349311	0.02
1011905848	0.01
1444468931	0.01
1214339508	0.02
1030267112	0.01
1151660325	0.01
1231350705	0.0
1019500526	0.01
1405095834	0.02
1249229539	0.02
1204225720	0.02
1183178412	0.01
1218636136	0.04
1361867307	0.01
1293669442	0.03
1299756332	0.02
1131925237	0.02
1213922336	0.03
1263139130	0.03
1210337711	0.03
1183903439	0.03
1269875930	0.02
1195035322	0.01
1228797127	0.0
1143573435	0.02
1219702821	0.01
1386866600	0.03
1230831834	0.01
1063896234	0.01
1096474200	0.03
1169228031	0.01
1112332839	0.02
1478578738	0.03
1172596335	0.01
1478578733	0.02
1246796322	0.01
1216495007	0.02
1103839734	0.02
1111652912	0.03
1252771439	0.04
1204504436	0.02
1307808731	0.02
1236514239	0.02
1207722523	0.01
1034342122	0.01
1470328606	0.01
1117599500	0.03
1288403537	0.02
1179361231	0.01
1067789631	0.01
1159561235	0.02
1326877832	0.02
1203503735	0.04
1134506002	0.01
1465931338	0.02
1304790932	0.01
1304860932	0.05
1462747208	0.01
1049343636	0.01
1300544832	0.0
1273732531	0.01
1299527053	0.03
1101966732	0.01
1058002031	0.01
1434904608	0.01
1107948732	0.01
1125610529	0.02
1193372634	0.01
1150736037	0.02
1145826829	0.02
1107578132	0.01
1112054925	0.07
1226829105	0.02
1300959032	0.03
1264667844	0.02
1154386327	0.0
1486829043	0.02
1409662434	0.01
1119549837	0.0
1193200335	0.02
1208053035	0.01
1268066137	0.03
1369276306	0.02
1127302444	0.01
1065904936	0.01
1290096326	0.02
1097331320	0.01
1487631428	0.03
1051753434	0.01
1245387709	0.03
1385748306	0.01
1200202236	0.02
1243948139	0.02
1213581630	0.03
1213581636	0.02
1102090222	0.02
1186930735	0.02
1199659039	0.03
1165261821	0.01
1275779806	0.03
1019682039	0.02
1165250736	0.01
1176476937	0.01
1155902935	0.02
1122058602	0.01
1160461912	0.01
1126932306	0.02
1165074012	0.01
60057295	0.01
1058202837	0.0
1198971135	0.01
1205293334	0.02
1130566405	0.01
1185438235	0.01
1009387424	0.01
1269340037	0.01
1137806212	0.01
1301952532	0.01
1067817431	0.01
1208207002	0.01
1172522436	0.03
1183324411	0.02
1107127532	0.01
1295954144	0.04
1466192238	0.02
1214602036	0.01
1138316226	0.02
1107311432	0.01
1138316221	0.01
1426113044	0.04
1242855822	0.02
1069143231	0.02
400361510	0.01
1064978905	0.02
1427029634	0.01
1009669824	0.01
1261197337	0.01
1208534136	0.01
1123857036	0.02
1289989144	0.01
1233920022	0.01
1476993338	0.02
1211382536	0.03
1036628126	0.01
1021286338	0.03
1145229421	0.03
1300919607	0.05
1158931321	0.01
1114568937	0.01
1236337822	0.02
1028007633	0.02
1251930639	0.02
410012289	0.0
410012288	0.01
1217106536	0.01
1209735721	0.01
1190074336	0.02
1284789137	0.01
410012280	0.01
410012287	0.0
410012286	0.0
1111332941	0.02
1128789911	0.01
1182529034	0.02
1292606141	0.04
1301442529	0.01
1433731506	0.01
1185594511	0.03
1433731508	0.01
1332243841	0.01
1172952011	0.01
1312623225	0.02
1206212737	0.02
1294470930	0.02
1063690435	0.0
1125787528	0.04
1015221711	0.01
1280970907	0.02
1310506831	0.02
1008878348	0.01
1256741037	0.02
1241594239	0.02
1116044132	0.01
1268117237	0.02
1453150628	0.02
1265909237	0.02
1459752905	0.04
1473273934	0.01
1215587132	0.02
1345322726	0.04
1234484839	0.01
1459629731	0.01
1046420630	0.01
1194224335	0.01
1070672434	0.02
1224604839	0.01
1072155528	0.01
1265212644	0.03
1305686130	0.02
1295469501	0.02
1109974837	0.01
1078980739	0.02
1308447631	0.02
1109963212	0.01
1037632254	0.01
1281584631	0.03
1250928105	0.01
1261476028	0.01
1056227324	0.04
1335415706	0.02
1012438948	0.02
1327528441	0.02
1233043408	0.01
1178123133	0.01
1244119422	0.04
1431006642	0.01
1002523348	0.03
1129347522	0.02
1056498507	0.02
1137135442	0.05
1350002041	0.04
1203961007	0.02
1181909336	0.02
1085081206	0.02
1441968100	0.01
1090855221	0.03
1044719535	0.01
1105184326	0.01
1202109235	0.01
1484878734	0.01
1182498312	0.0
1358406602	0.01
1268238326	0.01
1248243639	0.04
1028550829	0.01
1380170906	0.02
1477335600	0.02
1367100131	0.01
1060643933	0.01
1379245605	0.0
1391185441	0.01
1477011438	0.01
1375782602	0.0
1385863708	0.02
1086610237	0.02
1248215211	0.03
1302652708	0.02
1039625120	0.01
1417704206	0.01
1491085033	0.03
1018904238	0.01
1022432707	0.01
1196217635	0.02
1391203407	0.01
1075296531	0.01
1454868708	0.02
1288196730	0.02
1369444206	0.04
1425127706	0.02
1482860333	0.01
1261145428	0.01
1150797525	0.01
1012637406	0.01
1225042705	0.01
1468132538	0.02
1164241035	0.01
1376138802	0.01
1222581639	0.01
1302318332	0.01
1279660344	0.02
1147509107	0.01
1263091930	0.02
1287619153	0.01
1261094522	0.04
1337289902	0.01
1290647031	0.02
1233782208	0.01
1313044707	0.01
1040277121	0.01
1391937231	0.01
1385586907	0.01
1039367906	0.01
1059400136	0.01
1246079522	0.02
1393174405	0.03
1055692730	0.02
1170659339	0.01
1212766723	0.01
1255853637	0.02
1320475238	0.01
1300926232	0.02
1060239731	0.01
1213964823	0.01
1211180107	0.05
1169493836	0.01
1069272126	0.02
1459371931	0.01
1330445702	0.01
1195887535	0.01
1448554744	0.01
1482659033	0.06
1019822843	0.02
1222381701	0.02
1200517736	0.01
1419919828	0.01
1070446620	0.01
1106438132	0.02
1090788511	0.01
1252999334	0.01
1140096439	0.01
1006891948	0.01
1084257412	0.01
1065319937	0.03
1173826212	0.04
1440665208	0.02
1159713012	0.01
1406617226	0.01
1235013508	0.01
1195078135	0.02
1197060407	0.01
1022704038	0.02
1212841736	0.01
1046347007	0.01
1426621633	0.02
1061490634	0.01
1075262823	0.04
1202229037	0.02
1164520027	0.01
1300589632	0.0
1123272426	0.04
1224845011	0.01
1268035737	0.02
1211874835	0.04
1193141533	0.01
1101095338	0.01
1022747938	0.01
1234949139	0.02
1065674128	0.01
1027005342	0.01
1266687653	0.03
1027023320	0.01
1184571336	0.02
1069084736	0.01
1424084728	0.0
1146292008	0.01
1083652631	0.01
1139134129	0.02
1305014932	0.01
1136073826	0.03
1050875808	0.01
1010024824	0.03
1287769137	0.04
1306926231	0.01
1012542843	0.01
1235257939	0.02
1109179432	0.01
1048786444	0.02
1073921707	0.03
1346906824	0.01
1291092738	0.03
1092525934	0.01
1312489025	0.01
1179659728	0.03
1185230635	0.0
1171762835	0.02
1075299841	0.02
1196993508	0.02
1302591808	0.01
1270478437	0.01
1054174205	0.01
1499631100	0.0
1129801705	0.03
1446101206	0.01
1422595828	0.04
1080959329	0.01
1043613227	0.01
1179261212	0.01
1063371220	0.01
1162946631	0.01
1463469408	0.01
1293954907	0.02
1035067225	0.01
1156744422	0.01
1124946509	0.04
1369090934	0.01
1327145732	0.03
1203201021	0.02
1355559905	0.02
410253761	0.01
410253760	0.01
410253763	0.02
1243871353	0.04
1370829734	0.01
1202042136	0.01
1015774612	0.01
1232915839	0.02
1051238711	0.01
1299634923	0.01
1299660541	0.05
1304900231	0.02
1185317035	0.01
1234813220	0.01
1232728834	0.03
1225796039	0.02
1443462708	0.01
1449263905	0.01
1069333037	0.02
1340469025	0.01
1302732930	0.02
1303457108	0.02
1305530530	0.01
1278084037	0.03
1258215637	0.03
1117199128	0.04
1188168334	0.01
1256691323	0.01
1169303824	0.01
1302587430	0.01
1021898505	0.01
1012543248	0.02
1153967220	0.02
1477340908	0.03
1009196520	0.01
1462772538	0.01
1260504537	0.03
1006522848	0.01
1491250334	0.02
1262565137	0.03
1186000635	0.01
1185805335	0.01
1004420648	0.02
1303799430	0.03
1264979431	0.02
1339755531	0.02
1013291408	0.01
1034831930	0.03
1232927539	0.02
1238312811	0.0
1270788930	0.01
1217786921	0.02
1233837839	0.01
1254842637	0.01
1494309233	0.01
1181666334	0.02
1191031135	0.02
1053072826	0.02
1227642953	0.03
1186459232	0.02
1029780032	0.01
1029705132	0.02
1188321322	0.01
1245595839	0.02
1398111131	0.02
1383381728	0.02
1221663938	0.02
1302157230	0.02
1045536805	0.02
1150040811	0.01
1330236928	0.01
1146047231	0.01
1209340433	0.05
1344524744	0.01
1263066230	0.03
1263066233	0.02
1314965300	0.02
1451256308	0.02
1300626325	0.02
1211986935	0.02
1468768900	0.04
1124842128	0.02
1116984505	0.01
1088739007	0.02
1126685828	0.01
1167173235	0.01
1141277739	0.02
1244232739	0.02
1216884536	0.04
1295097030	0.02
1257634742	0.01
1247048508	0.0
1484023028	0.01
1454619428	0.02
1007202748	0.05
1180710235	0.02
1268944530	0.02
1161679336	0.01
1186680535	0.01
1490469708	0.02
1207157536	0.02
1409939931	0.02
1131009307	0.02
1251672939	0.02
1226516639	0.02
1333626033	0.02
1433536006	0.02
1101992941	0.02
1167263032	0.03
1352696334	0.0
1268698933	0.02
1172110842	0.01
1186188007	0.01
1189139934	0.01
1290945608	0.02
1282996631	0.01
1238595605	0.01
1296448100	0.01
1356777231	0.02
1287946708	0.01
1016525036	0.02
1457007733	0.02
1208889739	0.02
1221957933	0.03
1124888332	0.01
1115757525	0.04
1384879808	0.02
1425967828	0.03
1246532022	0.01
1094937928	0.01
1262540806	0.02
1252067031	0.01
1140525833	0.01
1164516035	0.01
1191726135	0.02
1142168237	0.02
1144021122	0.01
1205005509	0.01
1029817826	0.01
1215557036	0.01
1013716448	0.04
1095148426	0.01
1140656728	0.02
1140656729	0.01
1334841734	0.0
1437288434	0.03
1128626401	0.03
1099082605	0.02
1166930612	0.04
1016699740	0.03
1235802822	0.01
1007480112	0.0
1106051905	0.04
1004749148	0.02
1180388739	0.02
1013995641	0.02
1326803625	0.01
1381305806	0.01
1476410138	0.03
1008864437	0.0
1351697831	0.02
1157720535	0.02
1340851933	0.01
1379930706	0.02
1125111326	0.03
1186928734	0.01
1327536441	0.02
1143504221	0.01
1082977839	0.04
1288808137	0.02
1213212134	0.03
1161718421	0.01
1268230805	0.02
1161718423	0.02
1366635233	0.02
1199703739	0.02
1121289230	0.03
1143400830	0.03
1435979601	0.02
1264208530	0.01
1117525936	0.01
1008483728	0.01
1263363837	0.02
1199064921	0.02
1005848029	0.02
1302991530	0.03
1256757937	0.02
1109645832	0.01
410017697	0.01
410017696	0.01
410017695	0.01
410017693	0.01
1137521324	0.04
1374720428	0.02
1163420725	0.01
410017699	0.01
410017698	0.01
1257486944	0.01
1244648039	0.02
1090415937	0.03
1194234835	0.01
1168881311	0.01
1192590620	0.01
1209475021	0.03
1077323308	0.01
1309581332	0.01
1307116630	0.01
1212544605	0.01
1374537028	0.02
1000438401	0.01
1440561528	0.02
1267563308	0.01
1162668937	0.02
1462662605	0.01
1071268922	0.0
1101703121	0.04
1249028908	0.02
1077272138	0.01
1016303431	0.01
1393373506	0.02
1013341030	0.02
1452805105	0.01
1330846606	0.01
1275368537	0.01
1187300036	0.03
1239972144	0.03
1217687726	0.03
1420489806	0.01
1299788032	0.01
1155056935	0.02
1038806334	0.01
1191899921	0.01
1022692228	0.01
1265141232	0.02
1149592137	0.02
1398711328	0.01
1061542631	0.01
1178450137	0.03
1176444936	0.0
1081551937	0.03
1177037727	0.01
1317249124	0.02
1362773031	0.02
1008600530	0.01
1189467725	0.03
1108467811	0.02
1056136806	0.01
1205502632	0.02
1203238920	0.0
1262555737	0.01
1127400542	0.02
1255410528	0.01
1178852639	0.04
1222158501	0.02
1381332528	0.01
1108418527	0.01
1046349030	0.01
1120964135	0.01
1000581448	0.03
1308451432	0.02
1171129312	0.06
1296722530	0.01
1196835323	0.02
1182629632	0.01
1194364106	0.01
1102990634	0.02
1098487935	0.03
1335416529	0.01
1288141637	0.01
1077079833	0.01
1232711522	0.02
1021231524	0.02
1120974309	0.01
1148116106	0.01
1137155939	0.01
1248583639	0.02
1310093305	0.02
1308131228	0.01
1077620132	0.01
1311437302	0.01
1186754635	0.01
1351682800	0.04
1179674835	0.02
1119669223	0.02
1062459732	0.03
1162320920	0.01
1294008325	0.01
1408253134	0.01
1152440512	0.02
1153298805	0.01
1019892708	0.01
1095014712	0.01
1426013934	0.01
1458070238	0.02
1081399506	0.01
1326452225	0.04
1113803123	0.01
1458092538	0.01
1069271131	0.01
1313696744	0.04
1217148208	0.01
1037630726	0.02
1123118836	0.02
1289358037	0.01
1294999931	0.01
1055790805	0.01
1248675039	0.04
1339842631	0.01
1317541426	0.02
1145604228	0.01
1302624330	0.02
1299185706	0.02
1255818639	0.04
1256759723	0.01
1307923530	0.01
1222499634	0.01
1216337311	0.01
1133568338	0.02
1220337441	0.01
1085888135	0.01
1199031435	0.02
1048051336	0.01
1364849238	0.02
1271230637	0.01
1344335705	0.01
1483037608	0.02
1233394337	0.01
1086302920	0.01
1255212239	0.01
1210855800	0.01
1458454707	0.06
1457066733	0.01
1011091338	0.01
1301158032	0.02
1065533508	0.02
1217922011	0.02
1182030735	0.01
1179439206	0.01
1299470632	0.01
1162802837	0.02
1195721911	0.02
1144559739	0.02
1270413634	0.02
1119692431	0.01
1248759839	0.03
1482296008	0.03
1498088733	0.01
1034232208	0.01
1266220224	0.03
1462459308	0.01
1197889723	0.01
1315820538	0.02
1095119720	0.03
1178611135	0.01
1216943939	0.02
1004019620	0.01
1221690411	0.01
1109116720	0.01
1263232628	0.04
1139586032	0.02
1418702834	0.02
1164852735	0.01
1297446305	0.01
1164922521	0.01
1209260034	0.01
1199562139	0.02
1219699311	0.02
1491756608	0.01
1179864808	0.01
1474972306	0.02
1241654137	0.02
1105054426	0.0
1281654937	0.03
1131096533	0.02
1061879637	0.01
1059753236	0.01
1130702812	0.03
1346199100	0.05
1464620334	0.01
1050885201	0.02
1333276624	0.01
1211992935	0.01
1087908029	0.01
1113340005	0.01
1212100421	0.02
9328217	0.01
1013814438	0.02
1049428536	0.01
1163147128	0.01
1390588731	0.02
1190334909	0.01
1046682529	0.02
1222591622	0.03
1168142438	0.02
1327125732	0.02
1396143808	0.05
1281421708	0.01
1309504333	0.02
1176360212	0.03
1211121636	0.01
1482517128	0.01
1047887836	0.01
1398537306	0.01
1011471248	0.04
1022219838	0.01
1061113120	0.01
1207178708	0.01
1177919412	0.04
1163514721	0.01
1235706939	0.02
1255457406	0.03
1233130539	0.02
1227700023	0.01
1341880933	0.02
1091495411	0.02
1217837430	0.01
1266914837	0.01
1173716936	0.02
1201766635	0.02
1265238431	0.01
1222681539	0.03
1003173748	0.03
1169812405	0.03
1126125905	0.01
1155203335	0.03
1242100811	0.03
1347719841	0.01
1097208835	0.01
1220487134	0.01
1058150731	0.01
1463251744	0.01
1054778430	0.01
1175451839	0.02
1093860920	0.01
1121714335	0.01
1153831322	0.01
1192620935	0.01
1298072030	0.04
1466904528	0.01
1217193008	0.01
1215171835	0.01
1193622944	0.03
1332881402	0.03
1241532337	0.02
1441256306	0.02
1332118507	0.02
1296909038	0.01
1388113900	0.02
1100980528	0.01
1020816307	0.01
1015623208	0.01
1001517211	0.01
1145578833	0.01
1030856609	0.01
1127131639	0.01
1226630932	0.03
1070176937	0.01
1486464506	0.05
1150513534	0.01
1096461733	0.01
1093996906	0.01
1016257231	0.01
1135900828	0.04
1309589030	0.03
1240731728	0.01
1209034724	0.02
1346044634	0.03
1004157243	0.01
1136838729	0.01
1116480332	0.01
1250337039	0.01
1468837631	0.02
1218345536	0.02
1021811007	0.01
1289729137	0.02
1176427501	0.03
1284501737	0.02
1218566336	0.01
1310650623	0.01
1309181930	0.02
1163727506	0.01
1394250906	0.01
1090859722	0.01
1371348001	0.01
1140659032	0.01
1291987623	0.02
1023994331	0.01
1206135311	0.01
1060324336	0.02
1299754331	0.01
1273566837	0.01
1202814636	0.01
1103392232	0.02
1240293232	0.02
1120545536	0.01
1145466731	0.01
1242103739	0.0
1299384032	0.03
1416601333	0.03
1119247321	0.01
1464272705	0.06
1472901033	0.02
1229084907	0.02
1258500130	0.02
1273762737	0.02
1315754905	0.02
1349075044	0.02
1307108205	0.01
1039668823	0.02
1293399642	0.02
1086522412	0.03
1117895637	0.02
1244454839	0.02
1210056523	0.03
1249508728	0.01
1206493621	0.01
1087045630	0.02
1272018137	0.01
1357384643	0.02
1292926742	0.01
1270932105	0.02
1243241922	0.04
1318717732	0.02
1301901507	0.0
1240648537	0.02
1272093523	0.01
1152817811	0.02
1115422021	0.01
1012434848	0.02
1143092920	0.01
1196291735	0.02
1099192022	0.01
1152318733	0.02
1009186648	0.02
1467814005	0.01
1030799226	0.01
1243373209	0.02
1105032332	0.03
1256270922	0.01
1449359901	0.02
1240275432	0.02
1025109122	0.01
1129587311	0.01
1269132537	0.01
1012512343	0.03
1006677448	0.02
1067655531	0.03
1113765312	0.03
1170879321	0.01
1247320922	0.01
1275566326	0.03
1200370536	0.02
1456306638	0.01
1299466241	0.01
1233099339	0.02
1209170533	0.02
1399251508	0.02
1456027728	0.01
1177850629	0.01
1301623532	0.01
1301623530	0.02
1054001734	0.03
1046072626	0.01
1011875748	0.01
1186336923	0.01
1205585436	0.01
1014057712	0.03
1258383344	0.02
1149995109	0.01
1185148835	0.01
1104360735	0.01
1416262238	0.02
1016314908	0.01
1362325328	0.01
1027233207	0.01
1009708248	0.01
1256549937	0.01
1269008028	0.03
1078978212	0.0
1155918935	0.01
1189735123	0.01
1111924221	0.01
1006617812	0.01
1340045725	0.01
1186594644	0.01
1223392405	0.01
1278681531	0.03
1275588937	0.02
1090359639	0.01
1058492920	0.01
1496899933	0.01
1209471534	0.03
1300683931	0.01
1064156439	0.03
1182841828	0.01
1121885209	0.01
1290298326	0.01
1179563100	0.01
1347082129	0.01
1245569806	0.01
1259740853	0.01
1199856734	0.02
1237758311	0.03
1017693705	0.01
1203908221	0.03
1208493336	0.03
1476428534	0.01
1192572335	0.01
1023070738	0.01
1015757905	0.01
1315885538	0.02
1084034634	0.01
1099605112	0.03
1029620940	0.02
1206136035	0.02
1056162630	0.01
1106676434	0.01
1238526222	0.02
1038841821	0.01
1287267737	0.01
1193778222	0.03
1216494122	0.03
1104310620	0.02
1033549343	0.02
1021130231	0.01
400552494	0.01
1150554136	0.01
1479003933	0.03
1258539037	0.02
1412493326	0.01
1180348928	0.01
1153386206	0.04
1186450634	0.02
1090253433	0.01
1163343921	0.01
1269005537	0.02
1233400344	0.01
1379625106	0.01
1159797911	0.01
1215281436	0.06
1241268639	0.02
1426442307	0.03
1011559327	0.01
1307560842	0.02
1093439033	0.02
1379956608	0.04
1054613724	0.02
1270651637	0.01
1158785101	0.01
1130454439	0.01
1067807634	0.02
1318838532	0.01
1211101911	0.0
1161072431	0.03
1219480006	0.05
1072295235	0.0
1058872728	0.01
1127453639	0.01
1095496520	0.01
1084532434	0.03
1024235738	0.02
1377582908	0.01
1310945332	0.03
1244496439	0.01
1108985932	0.06
1111061434	0.02
1403166338	0.03
1247736411	0.02
1102551729	0.01
1012144905	0.02
1293176629	0.02
1032121012	0.01
1194433335	0.02
1200009432	0.01
1143385623	0.0
1213184820	0.01
1289836344	0.01
1268232937	0.01
1065159133	0.04
1140722832	0.01
1303202806	0.01
1312772524	0.01
1486605432	0.02
1159521639	0.02
1046938822	0.01
1278800837	0.03
1245133707	0.01
1137193634	0.01
1365885726	0.01
1186236334	0.02
1107497630	0.0
1055424138	0.01
1149405905	0.02
1354777607	0.02
1042263954	0.01
1194534244	0.03
1313314633	0.02
1342840227	0.01
1436231800	0.01
1069682836	0.02
1209504930	0.02
1175165025	0.04
1439658938	0.03
1294585344	0.01
1309017830	0.01
1103429222	0.01
1100551333	0.01
1406182326	0.01
1120540236	0.01
1266890237	0.01
1276617633	0.02
1229463424	0.01
1009928038	0.01
1437257008	0.01
1196182625	0.01
1061412137	0.01
1440486600	0.01
1274541707	0.01
1033589022	0.01
1096814823	0.01
1299544825	0.01
1193357427	0.03
1268818437	0.02
1244386211	0.01
1242953807	0.0
1020130838	0.01
1038651322	0.01
1307165506	0.02
1172753812	0.03
1238974639	0.02
1319827132	0.03
1154295305	0.01
1457505138	0.01
1226210239	0.04
1484500734	0.01
1389469826	0.04
1317388141	0.01
1266331037	0.02
1059008622	0.02
1192087635	0.02
1017941636	0.0
1031975744	0.01
1310626202	0.02
1318348832	0.02
1011726736	0.07
1012091548	0.02
1080768235	0.02
1362392105	0.01
1147539134	0.01
1199199635	0.02
1134965139	0.01
1070459437	0.01
1448790233	0.02
1203483936	0.02
1259275308	0.01
1108939035	0.01
1277571208	0.01
1129771432	0.02
1374379228	0.01
1379600531	0.02
1179932430	0.01
1298155505	0.0
1379600538	0.02
1305815130	0.02
1091733707	0.03
1212530535	0.02
1249703439	0.01
1060690933	0.02
1121673239	0.02
1018183154	0.01
1449060706	0.02
1228438608	0.0
1124430127	0.01
1033436512	0.02
1308533632	0.01
1247915539	0.03
1396251905	0.01
1264431828	0.01
1039197609	0.04
1299460606	0.0
1300464532	0.01
1200603033	0.01
1139985428	0.01
1282674637	0.01
1027100406	0.06
1498255628	0.01
1096355611	0.03
1010786254	0.01
1208566621	0.05
1239039711	0.01
1266210637	0.01
1370953028	0.03
1456948833	0.02
1284405626	0.01
1092152229	0.01
1472851100	0.01
1087865025	0.02
1305511130	0.01
1200550635	0.01
1162205135	0.0
1103148405	0.01
1013567837	0.01
1073754407	0.01
1290195306	0.01
1299440732	0.0
1190617632	0.03
1183209035	0.01
1214694937	0.02
1181717144	0.02
1205141336	0.02
1252859034	0.01
1098743821	0.0
1065188524	0.01
1214546921	0.05
1140487436	0.02
1155392123	0.02
1012458743	0.01
1157619128	0.02
1203097336	0.02
1181906436	0.03
1017194808	0.02
1362449133	0.02
1257138431	0.02
1040424425	0.04
1222430622	0.02
1244420439	0.01
1479827233	0.02
1173273036	0.01
1036324329	0.01
1119886035	0.02
1109953838	0.02
1186388935	0.02
1116776028	0.01
1215519236	0.01
1006588508	0.01
1013934906	0.01
1178663234	0.01
1044913026	0.02
1345445931	0.02
1154244635	0.02
1212859022	0.01
1052930226	0.02
1094917033	0.02
1164211735	0.02
1298005030	0.02
1031641234	0.01
1457656408	0.01
1009243211	0.01
1466145634	0.02
1186390934	0.03
1037224423	0.02
1274589207	0.01
1486544608	0.03
1306806931	0.02
1180640712	0.01
1244522522	0.03
1217388836	0.04
1192630236	0.02
1158735807	0.01
1024527206	0.01
1213545911	0.01
1317744508	0.01
1082214337	0.01
1333026507	0.02
1333026506	0.02
1090123326	0.01
1232833539	0.01
1310844134	0.02
1481785031	0.02
1215140005	0.01
1127808537	0.02
1183705153	0.02
1308302431	0.02
1257148607	0.02
1429082234	0.01
1481405528	0.01
1208406236	0.03
1083281030	0.03
1083281031	0.03
1489719634	0.01
1216397039	0.02
1398750805	0.01
1207568434	0.02
1067502544	0.01
1248849539	0.04
1397940931	0.03
1000490548	0.03
1000556821	0.01
1254916431	0.01
1105225532	0.04
1170607809	0.01
1226286339	0.01
1050937509	0.01
1184547635	0.02
1302231232	0.03
1026015029	0.01
1216541911	0.01
1188156134	0.01
1265504737	0.01
1290722406	0.02
1268436453	0.01
1136810828	0.01
1267261737	0.02
1261056332	0.01
1186363835	0.01
1154419224	0.04
1471550805	0.01
1187930211	0.02
1170333039	0.02
1433505406	0.02
1182250235	0.01
1116296432	0.01
1318689206	0.02
1377860308	0.04
1426603607	0.02
1217037736	0.02
1315423532	0.0
1399462605	0.02
1266650233	0.01
1168635724	0.02
1083010625	0.01
1013813648	0.02
1174380027	0.01
1091071328	0.04
1227254220	0.01
1042576436	0.01
1364645153	0.03
1199978836	0.01
1115057927	0.01
1253589839	0.02
1174925727	0.04
1031150836	0.0
1201574936	0.02
1205810121	0.01
1208918833	0.02
1065665434	0.02
1177177235	0.01
1474146633	0.01
1366444031	0.03
1294624034	0.04
1108397735	0.02
1264811628	0.01
1161869021	0.02
1240279532	0.02
1473289133	0.02
1195497035	0.02
1244882011	0.04
1032214534	0.02
1417602728	0.01
1038571129	0.02
1184706535	0.01
1117657725	0.01
1063466330	0.04
1486395233	0.01
1075448435	0.02
1272689537	0.01
1101644439	0.02
1046595506	0.02
1185838535	0.0
1261364208	0.01
1028165639	0.02
1174770635	0.03
1165671005	0.01
1216362543	0.01
1016814736	0.01
1159626036	0.01
1019630639	0.03
